116,Madoka,01,11-11,D:\AllDowns\Madoka\[Madoka][01]\11-11.jpg,不  那个…
117,Madoka,01,11-14,D:\AllDowns\Madoka\[Madoka][01]\11-14.jpg,十分抱歉  我好像有点过度紧张
118,Madoka,01,11-17,D:\AllDowns\Madoka\[Madoka][01]\11-17.jpg,感觉有些不舒服
119,Madoka,01,11-19,D:\AllDowns\Madoka\[Madoka][01]\11-19.jpg,可以让我去保健室吗
120,Madoka,01,11-22,D:\AllDowns\Madoka\[Madoka][01]\11-22.jpg,那我给你带路吧
121,Madoka,01,11-24,D:\AllDowns\Madoka\[Madoka][01]\11-24.jpg,我也要一起去
122,Madoka,01,11-26,D:\AllDowns\Madoka\[Madoka][01]\11-26.jpg,不用劳烦了
123,Madoka,01,11-28,D:\AllDowns\Madoka\[Madoka][01]\11-28.jpg,我去拜托负责人就好了
124,Madoka,01,11-37,D:\AllDowns\Madoka\[Madoka][01]\11-37.jpg,鹿目圆同学  你是这班级的保健负责人吧
125,Madoka,01,11-41,D:\AllDowns\Madoka\[Madoka][01]\11-41.jpg,唉？  那个…
126,Madoka,01,11-44,D:\AllDowns\Madoka\[Madoka][01]\11-44.jpg,可以带我去保健室吗
127,Madoka,01,11-55,D:\AllDowns\Madoka\[Madoka][01]\11-55.jpg,请问  那个…
128,Madoka,01,11-58,D:\AllDowns\Madoka\[Madoka][01]\11-58.jpg,为什么会知道我是保健负责人…
129,Madoka,01,12-4,D:\AllDowns\Madoka\[Madoka][01]\12-4.jpg,从早乙女老师那里听说的
130,Madoka,01,12-7,D:\AllDowns\Madoka\[Madoka][01]\12-7.jpg,这样啊  那个  保健室在…
131,Madoka,01,12-12,D:\AllDowns\Madoka\[Madoka][01]\12-12.jpg,这边吧
132,Madoka,01,12-14,D:\AllDowns\Madoka\[Madoka][01]\12-14.jpg,嗯  是的
133,Madoka,01,12-19,D:\AllDowns\Madoka\[Madoka][01]\12-19.jpg,我是说那个…  难道你知道在哪里
134,Madoka,01,12-31,D:\AllDowns\Madoka\[Madoka][01]\12-31.jpg,晓美同学？
135,Madoka,01,12-36,D:\AllDowns\Madoka\[Madoka][01]\12-36.jpg,叫我炎就行了
136,Madoka,01,12-38,D:\AllDowns\Madoka\[Madoka][01]\12-38.jpg,小炎？
137,Madoka,01,12-40,D:\AllDowns\Madoka\[Madoka][01]\12-40.jpg,怎么了
138,Madoka,01,12-42,D:\AllDowns\Madoka\[Madoka][01]\12-42.jpg,啊  那个  奇怪的名字呢
139,Madoka,01,12-48,D:\AllDowns\Madoka\[Madoka][01]\12-48.jpg,不…所以那个  我没有什么别的意思
140,Madoka,01,12-52,D:\AllDowns\Madoka\[Madoka][01]\12-52.jpg,那个  我是说很帅气啊什么的
141,Madoka,01,13-2,D:\AllDowns\Madoka\[Madoka][01]\13-2.jpg,鹿目圆  你认为自己的人生是宝贵的吗
142,Madoka,01,13-6,D:\AllDowns\Madoka\[Madoka][01]\13-6.jpg,你重视家人和朋友吗
143,Madoka,01,13-10,D:\AllDowns\Madoka\[Madoka][01]\13-10.jpg,那个  我是…
144,Madoka,01,13-14,D:\AllDowns\Madoka\[Madoka][01]\13-14.jpg,很重视啊  家人还有各位朋友
145,Madoka,01,13-18,D:\AllDowns\Madoka\[Madoka][01]\13-18.jpg,都是我很喜欢的  非常重要的人哦
146,Madoka,01,13-21,D:\AllDowns\Madoka\[Madoka][01]\13-21.jpg,真的吗
147,Madoka,01,13-23,D:\AllDowns\Madoka\[Madoka][01]\13-23.jpg,真的啊  我不会说谎的
148,Madoka,01,13-27,D:\AllDowns\Madoka\[Madoka][01]\13-27.jpg,是嘛  如果那是真的话
149,Madoka,01,13-31,D:\AllDowns\Madoka\[Madoka][01]\13-31.jpg,就绝不要想去做跟至今不一样的自己
150,Madoka,01,13-35,D:\AllDowns\Madoka\[Madoka][01]\13-35.jpg,否则你就会失去一切
151,Madoka,01,13-40,D:\AllDowns\Madoka\[Madoka][01]\13-40.jpg,你就这样作为鹿目圆生活下去就行了
152,Madoka,01,13-43,D:\AllDowns\Madoka\[Madoka][01]\13-43.jpg,像至今为止一样  从今以后也是
153,Madoka,01,14-19,D:\AllDowns\Madoka\[Madoka][01]\14-19.jpg,这  这不已经是县内纪录了吗
154,Madoka,01,14-52,D:\AllDowns\Madoka\[Madoka][01]\14-52.jpg,哎  那算什么
155,Madoka,01,14-53,D:\AllDowns\Madoka\[Madoka][01]\14-53.jpg,很莫名其妙吧
156,Madoka,01,14-57,D:\AllDowns\Madoka\[Madoka][01]\14-57.jpg,还以为文武双全才色兼备  实际上是个超级电波女
157,Madoka,01,15-1,D:\AllDowns\Madoka\[Madoka][01]\15-1.jpg,啊  那个转学生要秀多少个性才肯罢休啊
158,Madoka,01,15-4,D:\AllDowns\Madoka\[Madoka][01]\15-4.jpg,萌点吗  这就是萌点吗
159,Madoka,01,15-7,D:\AllDowns\Madoka\[Madoka][01]\15-7.jpg,圆同学  你和晓美同学真的是初次见面吗
160,Madoka,01,15-12,D:\AllDowns\Madoka\[Madoka][01]\15-12.jpg,常识上来说是这样
161,Madoka,01,15-15,D:\AllDowns\Madoka\[Madoka][01]\15-15.jpg,什么意思  难道说你在非常识的层面上有头绪吗
162,Madoka,01,15-17,D:\AllDowns\Madoka\[Madoka][01]\15-17.jpg,那个呢
163,Madoka,01,15-20,D:\AllDowns\Madoka\[Madoka][01]\15-20.jpg,昨晚好像在梦里和她见过
164,Madoka,01,15-22,D:\AllDowns\Madoka\[Madoka][01]\15-22.jpg,…的样子
165,Madoka,01,15-27,D:\AllDowns\Madoka\[Madoka][01]\15-27.jpg,真厉害  连圆也开始树立个性了
166,Madoka,01,15-30,D:\AllDowns\Madoka\[Madoka][01]\15-30.jpg,太过分了  我明明是认真地在烦恼着的
167,Madoka,01,15-33,D:\AllDowns\Madoka\[Madoka][01]\15-33.jpg,肯定没错  这是前世的因果
168,Madoka,01,15-37,D:\AllDowns\Madoka\[Madoka][01]\15-37.jpg,你们是穿越时空来相会的命运的同伴
169,Madoka,01,15-40,D:\AllDowns\Madoka\[Madoka][01]\15-40.jpg,是怎么样的梦呢
170,Madoka,01,15-43,D:\AllDowns\Madoka\[Madoka][01]\15-43.jpg,那个我有点记不清楚了
171,Madoka,01,15-46,D:\AllDowns\Madoka\[Madoka][01]\15-46.jpg,只知道是一个奇怪的梦
172,Madoka,01,15-51,D:\AllDowns\Madoka\[Madoka][01]\15-51.jpg,或许其实真的和晓美同学见过面呢
173,Madoka,01,15-55,D:\AllDowns\Madoka\[Madoka][01]\15-55.jpg,就算圆同学认为自己不记得
174,Madoka,01,16-0,D:\AllDowns\Madoka\[Madoka][01]\16-0.jpg,{\q2}但在深层心理里留下了她的印象  然后反映在梦里了也不一定
175,Madoka,01,16-4,D:\AllDowns\Madoka\[Madoka][01]\16-4.jpg,这也太牵强了吧  要有多偶然啊
176,Madoka,01,16-6,D:\AllDowns\Madoka\[Madoka][01]\16-6.jpg,也是呢
177,Madoka,01,16-8,D:\AllDowns\Madoka\[Madoka][01]\16-8.jpg,哎呀  已经这个时间了
178,Madoka,01,16-11,D:\AllDowns\Madoka\[Madoka][01]\16-11.jpg,抱歉  我先回去了
179,Madoka,01,16-14,D:\AllDowns\Madoka\[Madoka][01]\16-14.jpg,今天是钢琴？  还是日本舞？
180,Madoka,01,16-16,D:\AllDowns\Madoka\[Madoka][01]\16-16.jpg,是茶道的练习
181,Madoka,01,16-19,D:\AllDowns\Madoka\[Madoka][01]\16-19.jpg,明明都要迎考了  还不知道要持续到什么时候
182,Madoka,01,16-23,D:\AllDowns\Madoka\[Madoka][01]\16-23.jpg,哇  出身在市井之家真是太好了
183,Madoka,01,16-26,D:\AllDowns\Madoka\[Madoka][01]\16-26.jpg,我们也走吧
184,Madoka,01,16-29,D:\AllDowns\Madoka\[Madoka][01]\16-29.jpg,圆  回去的时候顺道去一下CD店行吗
185,Madoka,01,16-31,D:\AllDowns\Madoka\[Madoka][01]\16-31.jpg,行啊  又是上条君的？
186,Madoka,01,16-34,D:\AllDowns\Madoka\[Madoka][01]\16-34.jpg,是啊
187,Madoka,01,16-38,D:\AllDowns\Madoka\[Madoka][01]\16-38.jpg,那就明天见了
188,Madoka,01,16-39,D:\AllDowns\Madoka\[Madoka][01]\16-39.jpg,再见
189,Madoka,01,17-16,D:\AllDowns\Madoka\[Madoka][01]\17-16.jpg,救救我
190,Madoka,01,17-22,D:\AllDowns\Madoka\[Madoka][01]\17-22.jpg,救救我  圆
191,Madoka,01,17-26,D:\AllDowns\Madoka\[Madoka][01]\17-26.jpg,请救救我
192,Madoka,01,17-34,D:\AllDowns\Madoka\[Madoka][01]\17-34.jpg,谁  是谁
193,Madoka,01,17-37,D:\AllDowns\Madoka\[Madoka][01]\17-37.jpg,救救我…
194,Madoka,01,17-52,D:\AllDowns\Madoka\[Madoka][01]\17-52.jpg,你在哪里
195,Madoka,01,17-55,D:\AllDowns\Madoka\[Madoka][01]\17-55.jpg,你是谁
196,Madoka,01,18-1,D:\AllDowns\Madoka\[Madoka][01]\18-1.jpg,救救我
197,Madoka,01,18-14,D:\AllDowns\Madoka\[Madoka][01]\18-14.jpg,是你吗
198,Madoka,01,18-16,D:\AllDowns\Madoka\[Madoka][01]\18-16.jpg,救救我
199,Madoka,01,18-24,D:\AllDowns\Madoka\[Madoka][01]\18-24.jpg,小炎？
200,Madoka,01,18-26,D:\AllDowns\Madoka\[Madoka][01]\18-26.jpg,离开这家伙
201,Madoka,01,18-29,D:\AllDowns\Madoka\[Madoka][01]\18-29.jpg,但是…这孩子受伤了
202,Madoka,01,18-35,D:\AllDowns\Madoka\[Madoka][01]\18-35.jpg,不行啊  不要对它做过分的事
203,Madoka,01,18-38,D:\AllDowns\Madoka\[Madoka][01]\18-38.jpg,这和你没有关系
204,Madoka,01,18-40,D:\AllDowns\Madoka\[Madoka][01]\18-40.jpg,但是这孩子在呼唤我
205,Madoka,01,18-43,D:\AllDowns\Madoka\[Madoka][01]\18-43.jpg,我听到了它的求救
206,Madoka,01,18-44,D:\AllDowns\Madoka\[Madoka][01]\18-44.jpg,是吗
207,Madoka,01,19-1,D:\AllDowns\Madoka\[Madoka][01]\19-1.jpg,圆  这边
208,Madoka,01,19-2,D:\AllDowns\Madoka\[Madoka][01]\19-2.jpg,小爽
209,Madoka,01,19-30,D:\AllDowns\Madoka\[Madoka][01]\19-30.jpg,偏偏这种时候…
210,Madoka,01,19-35,D:\AllDowns\Madoka\[Madoka][01]\19-35.jpg,那家伙搞什么  这次是cosplay的杀人魔吗
211,Madoka,01,19-37,D:\AllDowns\Madoka\[Madoka][01]\19-37.jpg,话说那是什么东西
212,Madoka,01,19-39,D:\AllDowns\Madoka\[Madoka][01]\19-39.jpg,不是玩偶吧  是生物吗
213,Madoka,01,19-43,D:\AllDowns\Madoka\[Madoka][01]\19-43.jpg,不知道  虽然不知道  但一定要救它才行
214,Madoka,01,19-51,D:\AllDowns\Madoka\[Madoka][01]\19-51.jpg,咦？  紧急出口呢  这里是哪里
215,Madoka,01,19-55,D:\AllDowns\Madoka\[Madoka][01]\19-55.jpg,这里太奇怪了  道路在不断变化
216,Madoka,01,20-0,D:\AllDowns\Madoka\[Madoka][01]\20-0.jpg,真是  到底发生了什么
217,Madoka,01,20-5,D:\AllDowns\Madoka\[Madoka][01]\20-5.jpg,有什么东西在
218,Madoka,01,20-30,D:\AllDowns\Madoka\[Madoka][01]\20-30.jpg,开玩笑的吧  我是在做噩梦吧
219,Madoka,01,20-34,D:\AllDowns\Madoka\[Madoka][01]\20-34.jpg,是不是啊  圆
220,Madoka,01,20-49,D:\AllDowns\Madoka\[Madoka][01]\20-49.jpg,咦？
221,Madoka,01,20-50,D:\AllDowns\Madoka\[Madoka][01]\20-50.jpg,这是…
222,Madoka,01,20-52,D:\AllDowns\Madoka\[Madoka][01]\20-52.jpg,真危险啊
223,Madoka,01,20-53,D:\AllDowns\Madoka\[Madoka][01]\20-53.jpg,但是已经没关系了
224,Madoka,01,21-2,D:\AllDowns\Madoka\[Madoka][01]\21-2.jpg,哎呀  你们救了丘比呢
225,Madoka,01,21-6,D:\AllDowns\Madoka\[Madoka][01]\21-6.jpg,谢谢你们  这孩子是我最重要的朋友
226,Madoka,01,21-11,D:\AllDowns\Madoka\[Madoka][01]\21-11.jpg,我被它呼唤了  这孩子的声音直接在我的脑袋里…
227,Madoka,01,21-16,D:\AllDowns\Madoka\[Madoka][01]\21-16.jpg,原来如此呢
228,Madoka,01,21-19,D:\AllDowns\Madoka\[Madoka][01]\21-19.jpg,这身制服  看来你们也是见泷原的学生呢
229,Madoka,01,21-22,D:\AllDowns\Madoka\[Madoka][01]\21-22.jpg,二年级？
230,Madoka,01,21-23,D:\AllDowns\Madoka\[Madoka][01]\21-23.jpg,你是…
231,Madoka,01,21-26,D:\AllDowns\Madoka\[Madoka][01]\21-26.jpg,对了  我得自我介绍一下呢
232,Madoka,01,21-29,D:\AllDowns\Madoka\[Madoka][01]\21-29.jpg,但是  在那之前…
233,Madoka,01,21-40,D:\AllDowns\Madoka\[Madoka][01]\21-40.jpg,能不能让我先把工作解决掉呢
234,Madoka,01,22-20,D:\AllDowns\Madoka\[Madoka][01]\22-20.jpg,好  好厉害
235,Madoka,01,22-26,D:\AllDowns\Madoka\[Madoka][01]\22-26.jpg,变  变回来了
236,Madoka,01,22-35,D:\AllDowns\Madoka\[Madoka][01]\22-35.jpg,魔女逃走了
237,Madoka,01,22-37,D:\AllDowns\Madoka\[Madoka][01]\22-37.jpg,想要了结她的话就快点追上去
238,Madoka,01,22-39,D:\AllDowns\Madoka\[Madoka][01]\22-39.jpg,这次就让给你了
239,Madoka,01,22-42,D:\AllDowns\Madoka\[Madoka][01]\22-42.jpg,我要找的是…
240,Madoka,01,22-44,D:\AllDowns\Madoka\[Madoka][01]\22-44.jpg,你还真不识趣呢
241,Madoka,01,22-46,D:\AllDowns\Madoka\[Madoka][01]\22-46.jpg,我是说想放你一马
242,Madoka,01,22-53,D:\AllDowns\Madoka\[Madoka][01]\22-53.jpg,我们都不想惹上不必要的麻烦吧
243,Madoka,01,23-25,D:\AllDowns\Madoka\[Madoka][01]\23-25.jpg,谢谢你  麻美  得救了
244,Madoka,01,23-28,D:\AllDowns\Madoka\[Madoka][01]\23-28.jpg,要谢就谢谢这两位
245,Madoka,01,23-30,D:\AllDowns\Madoka\[Madoka][01]\23-30.jpg,我只是路过而已
246,Madoka,01,23-33,D:\AllDowns\Madoka\[Madoka][01]\23-33.jpg,非常感谢  我的名字是丘比
247,Madoka,01,23-36,D:\AllDowns\Madoka\[Madoka][01]\23-36.jpg,是你在呼唤我吗
248,Madoka,01,23-40,D:\AllDowns\Madoka\[Madoka][01]\23-40.jpg,没错  鹿目圆  还有美树爽
249,Madoka,01,23-43,D:\AllDowns\Madoka\[Madoka][01]\23-43.jpg,你为什么知道我们的名字
